Model,Best Params,Validation Accuracy,Validation AUC,Test Accuracy
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.0001}",0.87619449128724,0.8421121163830936,0.8733928195039696
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.0, 'lr': 0.001, 'weight_decay': 0.01}",0.8761242270938729,0.8491065456746594,0.8757113749736528
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001}",0.8761242270938729,0.842539328899933,0.8758518934869669
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001}",0.8760539629005059,0.8422838797594598,0.874798004637111
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.01}",0.8760539629005059,0.8455788487951255,0.8739548935572262
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001}",0.8759836987071389,0.8463115053266099,0.8766247453101946
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.01}",0.8759836987071389,0.8437464454105708,0.8745872268671397
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001}",0.8759134345137718,0.846408025715454,0.8773975971334224
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.01}",0.8759134345137718,0.8432004925608108,0.8750790416637392
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001}",0.8759134345137718,0.8457052096864837,0.8771868193634511
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.0003, 'weight_decay': 0.01}",0.8759134345137718,0.848339977658127,0.8771165601067941
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001}",0.8758431703204047,0.8430329605997877,0.8743764490971686
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.01}",0.8757026419336706,0.8439175470015992,0.8745169676104827
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.0, 'lr': 0.0003, 'weight_decay': 0.001}",0.8756323777403036,0.8493473954294939,0.8752195601770534
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.01}",0.8754215851602024,0.842122865381311,0.8743061898405114
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.0001}",0.8752810567734682,0.847971162683842,0.8767652638235087
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.0, 'lr': 0.001, 'weight_decay': 0.01}",0.8751405283867342,0.8472332519778557,0.8769057823368229
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.0003, 'weight_decay': 0.001}",0.8751405283867342,0.841324391289846,0.8740954120705403
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001}",0.8750702641933671,0.8439884382491711,0.8746574861237968
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.01}",0.875,0.8458294648972211,0.8740954120705403
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001}",0.8746486790331647,0.8388076015952797,0.8729712639640272
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.01}",0.8741568296795953,0.8400324258772345,0.8738846343005691
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.001}",0.8741568296795953,0.8419100913680893,0.8741656713271974
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001}",0.8740865654862282,0.8393667299894965,0.8729010047073702
SimpleMLP,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001}",0.8738757729061271,0.8453448775969861,0.8766247453101946
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.01}",0.8738757729061271,0.8367965362235624,0.8726199676807419
SimpleMLP,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001}",0.8736649803260259,0.8412538810701959,0.8746574861237968
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.0001}",0.8734541877459246,0.8349878367865693,0.8729712639640272
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.01}",0.8730326025857224,0.8367513944418695,0.8722686713974566
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001}",0.8730326025857224,0.8370889049642563,0.8727604861940561
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.01}",0.8728218100056211,0.8356140461491394,0.8729712639640272
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.001}",0.872681281618887,0.8361806547230857,0.8724091899107708
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001}",0.8726110174255199,0.8342947269425565,0.871566078830886
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001}",0.8725407532321529,0.8365745172697094,0.8721281528841425
SimpleMLP,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001}",0.8724704890387859,0.8364201207449409,0.871495819574229
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001}",0.8721191680719506,0.68602178212294,0.8710040047776294
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.0003, 'weight_decay': 0.01}",0.8675519955030916,0.683572775290267,0.866085856811635
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.0003, 'weight_decay': 0.0001}",0.8672006745362564,0.6943397620364313,0.8630647087753811
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.0003, 'weight_decay': 0.01}",0.8662169758291175,0.6761193276774351,0.8670694864048338
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001}",0.8657251264755481,0.7392489362101503,0.8619405606688681
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.01}",0.8653738055087128,0.6961225916829386,0.8632754865453524
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.01}",0.8649522203485104,0.7470943011217943,0.8652427457317502
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.0003, 'weight_decay': 0.001}",0.8647414277684092,0.6727532267449836,0.8662966345816061
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001}",0.8645306351883081,0.7335065847240051,0.865172486475093
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.0003, 'weight_decay': 0.0001}",0.8634766722878021,0.6551146420768091,0.8638375605986088
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.01}",0.863406408094435,0.730521110631417,0.8594814866858709
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.0003, 'weight_decay': 0.0001}",0.8628442945474986,0.649871397060133,0.860746153305698
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.0003, 'weight_decay': 0.0001}",0.8627740303541316,0.6681053077751034,0.8652427457317502
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001}",0.862211916807195,0.7276127646118593,0.8655940420150355
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.01}",0.8617200674536256,0.7052998697766888,0.8618703014122111
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001}",0.8615092748735245,0.7423528698782428,0.8597625237124992
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001}",0.8611579539066891,0.7625040128256404,0.8568818941895595
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.0003, 'weight_decay': 0.0001}",0.8610876897133221,0.6694161240427977,0.8627134124920959
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001}",0.8606661045531198,0.7222751650492634,0.8623621162088105
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.0003, 'weight_decay': 0.001}",0.8594013490725126,0.6587710060693336,0.8581465608093867
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.0003, 'weight_decay': 0.001}",0.8576447442383361,0.6768019492265454,0.8571629312161877
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.0003, 'weight_decay': 0.01}",0.8575744800449691,0.6633861566379315,0.8568116349329024
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.01}",0.8575744800449691,0.6814905379135616,0.8504180425771095
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.0003, 'weight_decay': 0.01}",0.8570826306913997,0.676687319984361,0.8514016721703085
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.0003, 'weight_decay': 0.01}",0.8569421023046655,0.6378074714842714,0.8547741164898476
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.0003, 'weight_decay': 0.01}",0.8566610455311973,0.6802963161899647,0.8560387831096747
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.0003, 'weight_decay': 0.001}",0.852866779089376,0.6531456502093086,0.8515421906836226
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.2, 'lr': 0.0003, 'weight_decay': 0.001}",0.852726250702642,0.6458765398942652,0.851963746223565
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.0, 'lr': 0.0001, 'weight_decay': 0.01}",0.8519533445756042,0.704609667777343,0.8534391906133633
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001}",0.8518830803822373,0.6586837707293227,0.8463430056909997
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001}",0.8511101742551995,0.6614708295451137,0.8525258202768214
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001}",0.850477796514896,0.6209650947941316,0.8421274502915759
DCN,"{'hidden_sizes': [32, 16], 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001}",0.8499156829679595,0.7321861224336565,0.8510503758870231
DCN,"{'hidden_sizes': [128, 64], 'dropout': 0.0, 'lr': 0.001, 'weight_decay': 0.001}",0.8495643620011242,0.7028026528848466,0.8439541909646596
DCN,"{'hidden_sizes': [64, 32], 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.01}",0.849213041034289,0.7469678199058292,0.8507693388603949
